,TCS.NS_Open,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_Close,INFY.NS_Volume,HCLTECH.NS_Open,HCLTECH.NS_Close,HCLTECH.NS_Volume,WIPRO.NS_Open,WIPRO.NS_Close,WIPRO.NS_Volume,LTIM.NS_Open,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_Close,TECHM.NS_Volume,TCS.NS_SO_K,TCS.NS_SO_D,TCS.NS_SO_B/S_Decision,INFY.NS_SO_K,INFY.NS_SO_D,INFY.NS_SO_B/S_Decision,HCLTECH.NS_SO_K,HCLTECH.NS_SO_D,HCLTECH.NS_SO_B/S_Decision,WIPRO.NS_SO_K,WIPRO.NS_SO_D,WIPRO.NS_SO_B/S_Decision,LTIM.NS_SO_K,LTIM.NS_SO_D,LTIM.NS_SO_B/S_Decision,TECHM.NS_SO_K,TECHM.NS_SO_D,TECHM.NS_SO_B/S_Decision,TCS.NS_MACD,TCS.NS_signal_MACD,TCS.NS_signal_MACD_diff,TCS.NS_MACD_B/S_Decision,INFY.NS_MACD,INFY.NS_signal_MACD,INFY.NS_signal_MACD_diff,INFY.NS_MACD_B/S_Decision,HCLTECH.NS_MACD,HCLTECH.NS_signal_MACD,HCLTECH.NS_signal_MACD_diff,HCLTECH.NS_MACD_B/S_Decision,WIPRO.NS_MACD,WIPRO.NS_signal_MACD,WIPRO.NS_signal_MACD_diff,WIPRO.NS_MACD_B/S_Decision,LTIM.NS_MACD,LTIM.NS_signal_MACD,LTIM.NS_signal_MACD_diff,LTIM.NS_MACD_B/S_Decision,TECHM.NS_MACD,TECHM.NS_signal_MACD,TECHM.NS_signal_MACD_diff,TECHM.NS_MACD_B/S_Decision,TCS.NS_RSI,TCS.NS_RSI_B/S_Decision,INFY.NS_RSI,INFY.NS_RSI_B/S_Decision,HCLTECH.NS_RSI,HCLTECH.NS_RSI_B/S_Decision,WIPRO.NS_RSI,WIPRO.NS_RSI_B/S_Decision,LTIM.NS_RSI,LTIM.NS_RSI_B/S_Decision,TECHM.NS_RSI,TECHM.NS_RSI_B/S_Decision,TCS.NS_Final_BorS_Decision,INFY.NS_Final_BorS_Decision,HCLTECH.NS_Final_BorS_Decision,WIPRO.NS_Final_BorS_Decision,LTIM.NS_Final_BorS_Decision,TECHM.NS_Final_BorS_Decision,Cash Balance,TCS.NS_owned_shares,INFY.NS_owned_shares,HCLTECH.NS_owned_shares,WIPRO.NS_owned_shares,LTIM.NS_owned_shares,TECHM.NS_owned_shares,Portfolio Value,NS Portfolio Value,Nifty50,Nifty50_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,Nifty50_DReturns
2023-10-26,3320.205516452815,3289.35009765625,1984471,1332.2863171018519,1336.6123046875,6357656,1172.9894575373114,1189.2086181640625,4617424,377.9938551936267,377.4450378417969,5497791,5070.640539157692,5087.86083984375,405185,1059.0088728507264,1073.834228515625,7099401,0.0,4.489057509699269,Buy,0.0,0.7081922358218155,Buy,37.125324804161316,52.853434175569056,NA,0.0,0.0,Buy,20.77782049896215,52.91871506087424,NA,0.0,0.0,Buy,-29.180818639710196,-2.345648315915321,-26.835170323794877,NA,-14.915530917514388,-5.429959029821313,-9.485571887693077,NA,3.88062367578641,6.831405600429557,-2.950781924643147,NA,-8.593972575028488,-5.283155820956082,-3.3108167540724063,NA,-17.881370100517415,-15.987896363099942,-1.893473737417473,Sell,-24.784319580985084,-15.826660416047014,-8.95765916493807,NA,24.403867806021992,Buy,25.851955994516885,Buy,52.483291651873316,NA,27.747449335928692,Buy,47.34133433543061,NA,24.48348360635144,Buy,Buy,Buy,NA,Buy,Sell,Buy,16.674052987713367,0,0,0,3306,0,0,1247849.9691579682,1082107.4186401367,18857.25,1037148.75,-0.009427680308390696,-0.00991054448519546,-0.013853064912347501
2023-10-27,3302.4121760015723,3303.3486328125,1108851,1340.741728276549,1357.1611328125,4634358,1194.2287664326352,1224.8326416015625,2675348,378.2433204725155,381.53631591796875,3101406,5107.123489925788,5108.111328125,183188,1078.1665536457135,1078.7442626953125,1382498,4.859597319076661,5.460976973514602,Buy,17.925266665175876,3.5850533330351753,Buy,100.0,60.33364508811219,NA,9.557121521577182,1.9114243043154349,Buy,26.452546874337234,39.0366114468753,NA,2.9447551833196672,0.5889510366639334,Buy,-35.922537784600536,-9.061026209652365,-26.86151157494817,NA,-15.888164166287424,-7.521600057114536,-8.366564109172888,NA,5.635603136183363,6.592245107580318,-0.9566419713969552,NA,-9.068623433145376,-6.040249343393941,-3.028374089751435,NA,-20.46171489028802,-16.882660068537557,-3.5790548217504643,NA,-27.04936814475559,-18.07120196178873,-8.97816618296686,NA,21.468592633005557,Buy,28.227113564947814,Buy,60.85826073709738,NA,31.02675076911875,NA,47.72174862576629,NA,21.736717557990147,Buy,Buy,Buy,NA,Buy,NA,Buy,16.674052987713367,0,0,0,3306,0,0,1261375.7344777924,1094802.9458007812,19047.25,1047598.75,0.010839256043698287,0.01173222449264677,0.010075700327460302
2023-10-30,3302.411912498579,3330.556396484375,910972,1357.1611164042774,1353.9166259765625,2667696,1226.0878827105778,1221.0194091796875,1158770,383.1827859129581,381.1870422363281,2344372,5108.110849663583,5086.576171875,276530,1078.7441096328598,1084.857177734375,2255915,14.304783827672363,3.8328762293498047,Buy,15.095000633586023,6.604053459752381,Buy,93.01378992615255,61.653132212214544,NA,8.741227085271483,3.659669721369731,Buy,20.41782230511044,25.414367362353033,NA,9.858046316442195,2.5605602999523724,Buy,-38.62471792959741,-14.973764553641375,-23.650953375956036,NA,-16.727958121141228,-9.362871669919874,-7.365086451221353,NA,6.642174165390998,6.602230919142454,0.039943246248543396,Buy,-9.365017038089775,-6.705202882333109,-2.659814155756666,NA,-23.968074812299164,-18.29974301728988,-5.6683317950092835,NA,-28.028083989097922,-20.06257836725057,-7.965505621847353,NA,23.261910894456165,Buy,28.212984285502486,Buy,57.142818888634494,NA,31.92951085475137,NA,48.21782004300266,NA,25.152190335656485,Buy,Buy,Buy,Buy,Buy,NA,Buy,16.674052987713367,0,0,0,3306,0,0,1260221.0356862885,1095289.4349975586,19140.900390625,1052749.521484375,-0.0009154280996074293,0.0004443623381205075,0.004916740769664862
2023-10-31,3350.7160403380103,3320.895751953125,999811,1356.7677613358844,1345.411865234375,3451595,1228.0185554528312,1231.8802490234375,2525870,382.3845022169593,380.9874572753906,3076768,5101.196581645222,4998.8564453125,259121,1084.8572008636224,1090.8740234375,1194765,10.95108704864513,6.023093639078831,Buy,7.676081009563422,8.139269661665065,Buy,100.0,72.39419964956649,NA,8.2750016930968,5.3146700599890915,Buy,0.0,19.53540940045455,Buy,15.239033059935394,5.608366911939451,Buy,-41.07229261629482,-20.193470166172066,-20.87882245012275,NA,-17.8737267988663,-11.06504269570916,-6.808684103157141,NA,8.221495681047827,6.926083871523529,1.295411809524298,NA,-9.50643171647613,-7.265448649161713,-2.240983067314416,NA,-33.4396674705722,-21.327727907946347,-12.111939562625857,NA,-27.995499492089948,-21.649162592218445,-6.346336899871503,NA,23.243360647854075,Buy,18.663396432090238,Buy,56.95259100368823,NA,29.518502408718987,Buy,41.330530356525166,NA,21.10577675325058,Buy,Buy,Buy,NA,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1259561.2078054291,1093236.0149536133,19079.599609375,1049377.978515625,-0.0005235810720299883,-0.0018747738984169482,-0.0032026069828995363
2023-11-01,3307.3411104926117,3283.3369140625,1563475,1349.983762256318,1331.4012451171875,3090672,1235.7418863647954,1215.419677734375,1572719,383.0331351655786,380.1393127441406,2120976,5003.400214489352,4937.90673828125,323448,1088.7561124939357,1083.1243896484375,1288497,0.0,6.023093639078831,Buy,0.0,8.139269661665065,Buy,73.291250059421,80.68607295794698,Sell,6.293757641213184,6.573421588231729,Buy,0.0,13.52963793568197,Buy,8.308378902689183,7.270042692477288,Buy,-45.517994409212406,-25.258375014780135,-20.25961939443227,NA,-19.68537592268467,-12.789109341104263,-6.896266581580408,NA,8.052069578448481,7.15128101290852,0.9007885655399619,NA,-9.576549541448628,-7.727668827619096,-1.8488807138295318,NA,-45.341437009084075,-26.130469728173896,-19.21096728091018,NA,-28.269137701344107,-22.97315761404358,-5.295980087300528,NA,22.330879366368805,Buy,17.30246254183426,Buy,56.65028650238345,NA,10.433040409519407,Buy,39.845672856018325,NA,18.284767891828864,Buy,Buy,Buy,Sell,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1256757.2419851166,1082675.5017700195,18989.150390625,1044403.271484375,-0.0022261449486825624,-0.009659865792147171,-0.004740624572936891
2023-11-02,3295.7085785935933,3312.36865234375,1245384,1346.9850642389272,1347.132568359375,3758060,1222.225960829177,1229.3701171875,1368604,382.9832012973045,382.8335266113281,2371365,5004.091778271411,4958.99658203125,312381,1094.7038829193048,1085.459716796875,2493118,9.87229789078157,7.997553217235145,Buy,13.126153507681904,10.764500363201446,Buy,95.92708646944176,92.44642529100307,Sell,12.587372705853838,9.090896129402495,Buy,4.874442918391001,10.34896241956774,Buy,10.396909180428448,9.349424528562977,Buy,-46.16644837941294,-29.4399896877067,-16.72645869170624,NA,-19.62550399840552,-14.156388272564515,-5.4691157258410055,NA,8.940422422206211,7.509109294768058,1.4313131274381528,NA,-9.307427648059388,-8.043620591707155,-1.263807056352233,NA,-52.4670929921449,-31.3977943809681,-21.069298611176798,NA,-27.975077292749347,-23.973541549784734,-4.001535742964613,NA,30.746318099476795,NA,27.820460571664327,Buy,66.83717919390244,NA,16.177858479608844,Buy,44.494176001016875,NA,24.0958210199707,Buy,Buy,Buy,Sell,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1265664.3130300385,1090829.5838012695,19133.25,1052328.75,0.007087344116555538,0.007531418248514221,0.007588523257266999
2023-11-03,3333.9571345908566,3303.298828125,1402598,1356.8662808937963,1365.715087890625,3349045,1238.2520565949799,1222.4674072265625,2052536,385.178532333198,382.7337341308594,2645764,5016.241938241475,5072.49951171875,324952,1093.7309004018916,1102.5858154296875,1108121,6.78808689255987,8.383251131931786,Buy,28.631333852114714,12.905713800589211,Buy,84.72682184791393,89.39178966058584,Sell,12.354260009766495,9.650323827040358,Buy,31.108091606843992,11.280071366069091,Buy,25.713125393694124,13.903098570637871,Buy,-46.871901731015896,-32.92637209636854,-13.945529634647357,NA,-17.872577097991325,-14.899626037649877,-2.9729510603414475,NA,8.983896677016219,7.804066771217691,1.1798299057985275,NA,-8.99847026395355,-8.234590526156435,-0.7638797377971152,NA,-48.397591545201976,-34.79775381381488,-13.599837731387098,NA,-26.059699277782784,-24.390773095384347,-1.6689261823984367,NA,25.554787550971284,Buy,42.451197173730115,NA,57.076273231957515,NA,18.39070116024581,Buy,52.710586489215025,NA,33.805068642959796,NA,Buy,Buy,Sell,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1265334.3990896088,1098665.9712524414,19230.599609375,1057682.978515625,-0.0002606646462519624,0.007183878735543603,0.005087980838331285
2023-11-06,3327.0567561137536,3332.232177734375,1099852,1370.4835966355413,1379.7257080078125,2736381,1232.1216663804867,1225.798095703125,1175823,385.1785540562595,383.8314208984375,2469968,5111.074462643139,5087.0205078125,155164,1106.867289913005,1111.39208984375,572330,16.626927528098285,8.847679872016972,Buy,40.3217395201408,17.95106157790017,Buy,90.13116195788238,88.81526406693182,Sell,14.918428378440996,10.885764085674262,Buy,34.46429317079171,14.089365539205346,Buy,33.58875462198268,18.649240231745967,Buy,-44.582381148976765,-35.25757390689019,-9.324807242086578,NA,-15.17786892338404,-14.95527461479671,-0.22259430858732898,NA,9.181273060800777,8.079508029134308,1.1017650316664689,NA,-8.56629820931795,-8.300932062788737,-0.2653661465292121,NA,-43.499326147153624,-36.538068280482634,-6.961257866670991,NA,-23.55957553185499,-24.224533582678475,0.6649580508234862,Buy,33.7196717091597,NA,46.29490600078749,NA,53.79504882924142,NA,20.799945755015386,Buy,50.342855683810555,NA,39.97205141122652,NA,Buy,Buy,Sell,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1268963.351543222,1104965.2313232422,19411.75,1067646.25,0.0028679789755374774,0.005733553450845363,0.00941990339899168
2023-11-07,3330.0143309523987,3322.571533203125,1191144,1376.4810510685563,1380.7088623046875,2272209,1225.1223242410695,1229.901123046875,1385282,384.08088456259094,382.4842834472656,2846089,5082.871905055719,5123.8671875,200866,1111.246004720477,1118.0574951171875,902481,13.341806957448682,9.325823853777681,Buy,41.142079552815886,24.644261286550663,Buy,96.78869099494526,88.17300226592086,Sell,11.771549557834405,11.585073658621784,Buy,42.98057422996058,22.68548038519746,Buy,39.54976129990841,23.51138587974057,Buy,-43.051185599741075,-36.816296245460364,-6.2348893542807104,NA,-12.815234894828336,-14.527266670803037,1.712031775974701,Buy,9.558589809867954,8.375324385281038,1.1832654245869154,NA,-8.237544194419797,-8.28825448911495,0.050710294695152314,Buy,-36.22659873888642,-36.47577437216339,0.24917563327696968,Buy,-20.800590688795637,-23.53974500390191,2.7391543151062727,NA,34.31326801383064,NA,43.907330752793776,NA,53.09189609329939,NA,17.995434193944348,Buy,49.67852823527383,NA,37.4423650068199,NA,Buy,Buy,Sell,Buy,Buy,Buy,16.674052987713367,0,0,0,3306,0,0,1264509.7151296479,1107309.792541504,19406.69921875,1067368.45703125,-0.003509665120082439,0.0021218416216173264,-0.000260191958478706
2023-11-08,3323.557537285109,3333.51416015625,992899,1381.3971355336764,1367.63232421875,3550635,1235.7420481446113,1223.819091796875,937671,383.7815442179357,381.38665771484375,3551026,5126.879874916997,5169.751953125,236117,1120.7334372723203,1108.4727783203125,806162,17.619620373077197,12.84974792839312,Buy,30.23106821431918,30.690474929414496,NA,86.9200510228335,90.89876245860337,Sell,9.207523765732434,12.167826883525631,Buy,53.58580552110336,33.40264148941814,NA,30.977955312373428,28.04530116167742,NA,-40.488003055221725,-37.55063760741264,-2.9373654478090856,NA,-11.861268424669106,-13.994067021576251,2.1327985969071452,NA,9.26010226500739,8.55227996122631,0.7078223037810805,NA,-7.973658124998508,-8.225335216291661,0.2516770912931534,NA,-26.45543101886051,-34.47170570150282,8.016274682642312,NA,-19.16654190166173,-22.665104383453876,3.4985624817921455,NA,37.848792301501696,NA,41.01192523793143,NA,53.58642637056811,NA,19.244812678290316,Buy,54.81222699803145,NA,37.584092865182186,NA,Buy,NA,Sell,Buy,NA,NA,16.674052987713367,0,0,0,3306,0,0,1260880.9644582612,1104972.2683105469,19443.5,1069392.5,-0.0028696898315365704,-0.002110993912184167,0.0018962926582819506
2023-11-09,3341.9424788254,3299.898193359375,2112352,1372.449980034463,1351.7044677734375,5498051,1223.819031419968,1223.6741943359375,1483749,382.18493876411867,380.0395202636719,4615563,5169.7522144740315,5190.79345703125,269946,1109.299952060289,1093.68212890625,6042108,6.223725666136364,12.12003348346408,Buy,17.044467035039105,31.47413763488594,NA,86.68494192587428,89.05033354988987,Sell,6.0606449451258415,10.862481331380032,Buy,58.449075772127244,44.11756806016539,NA,17.750378546795154,29.51599503495076,NA,-40.70002544368026,-38.18051517466616,-2.5195102690140985,NA,-12.249285881866626,-13.645110793634327,1.3958249117677006,NA,8.909157499187131,8.623655468818475,0.2855020303686562,NA,-7.78350583736875,-8.136969340507079,0.35346350313832886,NA,-16.819946812428498,-30.94135392368796,14.121407111259462,NA,-18.847762982930362,-21.901636103349176,3.053873120418814,NA,36.785579473083104,NA,38.9036938739993,NA,54.32227268147338,NA,26.115712839986216,Buy,37.696336828147246,NA,37.47611322704471,NA,Buy,NA,Sell,Buy,NA,NA,16.674052987713367,0,0,0,3306,0,0,1256427.328044687,1098992.080871582,19395.30078125,1066741.54296875,-0.0035321624634786497,-0.005412070158202553,-0.002478937369815082
2023-11-10,3290.5823373415674,3286.096923828125,1338557,1346.9358669764197,1345.8543701171875,2943649,1218.6538933781735,1212.0406494140625,1469902,379.49066974724565,378.4927978515625,5355350,5177.260149989565,5198.15283203125,229733,1091.7846500191715,1107.499755859375,706806,1.2121075661030178,11.00483761817271,Buy,15.870760536496048,28.922022971762203,NA,67.80847422713083,85.66666402573325,Sell,2.702687809762518,8.932166891379238,Buy,60.15002973735203,49.92595568626699,NA,41.9809540046519,32.769560757142315,NA,-41.503277870820966,-38.84506771389712,-2.658210156923843,NA,-12.880369618552777,-13.492162558618018,0.6117929400652411,NA,7.604639839899846,8.41985234303475,-0.8152125031349033,Sell,-7.669210467258836,-8.04341756585743,0.37420709859859436,NA,-8.49202531949777,-26.451488202849923,17.959462883352153,NA,-17.28095725851358,-20.977500334382057,3.696543075868476,NA,29.050779139053446,Buy,38.98226920642965,NA,48.94536594286333,NA,27.86592390905679,Buy,40.56807394979177,NA,43.5397912666105,NA,Buy,NA,Sell,Buy,NA,NA,16.674052987713367,0,0,0,3306,0,0,1251313.8637502533,1097609.812133789,19425.349609375,1068394.228515625,-0.004069844853176963,-0.0012577604168874101,0.001549283945833313
2023-11-13,3308.326751467405,3284.22412109375,1030990,1356.6695566982748,1350.4754638671875,3462092,1216.4336243401815,1217.3990478515625,730991,381.78578954469754,380.8377990722656,1792951,5195.041165938868,5197.11572265625,140187,1109.8837107502086,1100.8828125,435537,0.3896328080688516,7.757378674166821,Buy,27.76675048201228,26.411025164136497,NA,68.08533534206774,81.25749870257032,Sell,10.256405525362403,7.9997623207635185,Buy,59.91032523747562,55.01516209960378,NA,34.201825686175845,32.89217496998095,NA,-41.8090322370399,-39.43786061852568,-2.371171618514218,NA,-12.859389345374666,-13.365607915969349,0.5062185705946831,NA,6.923369870060469,8.120555848439894,-1.1971859783794248,NA,-7.30519877828749,-7.895773808343442,0.5905750300559518,NA,-1.9532576575784333,-21.551842093795628,19.598584436217195,NA,-16.384316263681058,-20.058863520241857,3.6745472565607997,NA,36.98682822901923,NA,44.928860673549984,NA,59.15757778648518,NA,46.590932786181064,NA,58.059823301290145,NA,45.840155341919775,NA,Buy,NA,Sell,Buy,NA,NA,16.674052987713367,0,0,0,3306,0,0,1259066.4377858979,1098774.898864746,19443.55078125,1069395.29296875,0.006195547144670632,0.0010614762350675822,0.0009369804014345284
2023-11-15,3335.041876013474,3355.940673828125,2059802,1375.4977575584066,1386.8045654296875,8551860,1230.9149622257578,1232.5079345703125,2410620,384.7295035654014,390.8165283203125,5396259,5255.298682160823,5335.95556640625,468132,1114.1653458632854,1142.14111328125,2816201,39.96084338563621,13.081185959804326,Buy,80.65180499160365,34.31297025189405,NA,100.0,81.89976050358128,Sell,40.422363824061506,13.72992517400894,Buy,92.00003159946326,64.8190535735043,NA,86.37125578437517,42.256473866874295,NA,-35.851148605129765,-38.7205182158465,2.8693696107167384,Buy,-9.798358073991722,-12.652157947573825,2.853799873582103,NA,7.515979861339474,7.999640651019811,-0.48366078968033666,NA,-6.140730320949672,-7.544765110864688,1.4040347899150163,NA,14.267510897003376,-14.387971495635828,28.655482392639204,NA,-12.203843441719073,-18.4878595045373,6.284016062818228,NA,52.001647791540414,NA,60.93532878016296,NA,66.90316468981949,NA,65.96090799601927,NA,67.24544559060507,NA,62.421052256946304,NA,Buy,NA,Sell,Buy,NA,NA,16.674052987713367,0,0,0,3306,0,0,1292056.1166799408,1126268.5643310547,19675.44921875,1082149.70703125,0.026201698261496098,0.02502210916422931,0.011926753508604282
2023-11-16,3381.3249407512994,3448.161865234375,3951984,1392.3106005822638,1420.6268310546875,6673907,1239.4107159199311,1265.718505859375,3936945,390.8164996268507,396.2549133300781,6921788,5354.082664657692,5452.37255859375,466812,1143.3573756176067,1174.690185546875,2294942,99.91120621911641,29.539503129012168,NA,100.0,48.26675660903022,NA,100.0,84.51575029901457,Sell,56.862743289109154,23.260969078684283,Buy,100.0,74.10189246928364,NA,100.0,56.06088280439961,NA,-23.41805472316173,-35.66002551730955,12.241970794147818,NA,-4.5903795286174045,-11.03980226378254,6.449422735165136,NA,10.543899588547902,8.50849243852543,2.035407150022472,Buy,-4.724586368456414,-6.980729362383034,2.2561429939266198,NA,36.10032311971554,-4.290312572565554,40.390635692281094,NA,-6.192961894015525,-16.028879982432947,9.835918088417422,NA,70.39752555440789,Sell,70.46705837501108,Sell,72.96437561141826,Sell,78.95545358197849,Sell,75.77894174149785,Sell,78.2763388456905,Sell,Sell,Sell,Buy,Buy,Sell,Sell,16.674052987713367,0,0,0,3306,0,0,1310035.417522226,1153377.5897827148,19765.19921875,1087085.95703125,0.01391526312996727,0.02406977013316669,0.004561522280999375
2023-11-17,3448.1620220729014,3452.696533203125,2021292,1416.8414711367986,1413.4002685546875,4901251,1267.9872050077995,1263.8841552734375,2882039,397.1530056766247,394.55853271484375,3943464,5472.623285596176,5451.384765625,338819,1179.555572704475,1170.360107421875,1176628,100.0,48.29475799578489,NA,91.9007956920989,63.23802234044217,NA,97.68428125187813,86.71561816421533,Sell,58.73281035620398,33.79540216089991,NA,99.80799638581432,82.37367659202104,Sell,95.70667092707441,71.65214128045547,NA,-13.048414439518183,-31.137703301751277,18.089288862233094,NA,-1.034220360262907,-9.038685883078614,8.004465522815707,NA,12.649713007983564,9.336736552417058,3.312976455566506,NA,-3.6965542454281604,-6.323894338992059,2.627340093563899,NA,52.71560478821084,7.110870899589725,45.60473388862111,NA,-1.7584260373357665,-13.174789193413512,11.416363156077745,NA,69.65994440070061,NA,64.65163523864709,NA,64.70377349818449,NA,71.64178801686258,Sell,74.95690377400823,Sell,75.76954956328385,Sell,NA,NA,Sell,Sell,Sell,Sell,16.674052987713367,0,0,0,3306,0,0,1304427.1832082612,1150948.7497558594,19731.80078125,1085249.04296875,-0.0042809791544202724,-0.0021058498520966085,-0.0016897597201204206
2023-11-20,3441.655652095318,3469.60302734375,1475621,1417.7754946265184,1412.4661865234375,3584210,1269.4835198515386,1279.572265625,2831858,392.36322466772907,399.34832763671875,4305248,5451.385019834531,5488.52783203125,457451,1172.4522958377934,1179.16650390625,1077366,100.0,68.0523364825643,NA,90.85391881094925,78.23465399533282,Sell,100.0,93.15392331878917,Sell,100.0,53.25486459894741,NA,100.0,90.34367064455066,Sell,100.0,83.25595047952508,Sell,-3.426686315023744,-25.59549990440577,22.168813589382026,NA,1.6892165510291761,-6.893105396257056,8.582321947286232,NA,15.406883743472463,10.55076599062814,4.856117752844323,NA,-2.466898095493775,-5.552495090292403,3.085596994798628,NA,68.0955076345308,19.307798246577942,48.78770938795286,NA,2.438469023344396,-10.05213755006193,12.490606573406327,NA,68.81415662590902,NA,65.4394221298019,NA,70.23682653955814,Sell,76.30062606122371,Sell,78.57447823270789,Sell,76.13121789329989,Sell,NA,Sell,Sell,Sell,Sell,Sell,2214.831166261458,188,457,0,0,0,0,1299997.2475480973,1159497.2573242188,19694.0,1083170.0,-0.0033960773872163674,0.007427357273877444,-0.0019157289123818977
2023-11-21,3469.6027953506914,3460.336181640625,1807236,1417.7755300854542,1414.825927734375,3793135,1289.4195238571144,1280.730712890625,1514256,401.74322563146575,399.79736328125,2720124,5517.076292347635,5453.11376953125,268090,1187.0968744907204,1172.06298828125,1129326,95.02494278756295,86.97939847846312,Sell,93.49861000142283,91.38102589921492,Sell,100.0,99.53685625037562,Sell,100.0,71.20358349387492,NA,93.56834256769699,97.0752741105949,Sell,93.25608831798554,95.06680300588702,Sell,3.411519667336961,-19.794095990057226,23.205615657394187,NA,3.99195455190511,-4.716093406624623,8.708047958529733,NA,17.483894970603842,11.93739178662328,5.546503183980562,NA,-1.4395589739530124,-4.729907867024525,3.2903488930715126,NA,76.54421846700916,30.755082290664188,45.78913617634497,NA,5.132183633297927,-7.015273313389959,12.147456946687885,NA,68.88756904908041,NA,68.91746232409595,NA,68.09723175660947,NA,77.04454368587834,Sell,84.88733753887854,Sell,72.36117312275077,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1322.52568473469,375,0,0,0,0,0,1298948.5937999692,1157046.080078125,19783.400390625,1088087.021484375,-0.0008066584372435903,-0.0021140000380426294,0.0045394734754240496
2023-11-22,3450.281316898088,3480.0029296875,1798051,1412.0728270116838,1433.31005859375,3108786,1280.7307216254492,1283.7235107421875,1535630,401.64343562891605,399.3982238769531,2659291,5442.247503071732,5486.107421875,203308,1172.5494807090442,1182.66943359375,750622,100.0,98.98722980133587,Sell,100.0,95.2506649008942,Sell,100.0,99.53685625037562,Sell,98.2143271608225,82.76197616122712,Sell,99.56042182478593,98.58735215565946,Sell,100.0,97.79255184901199,Sell,10.299068133981564,-13.77546316524947,24.074531299231033,NA,7.225119213146627,-2.327850882670373,9.552970095816999,NA,19.150678011693344,13.380049031637293,5.770628980056051,NA,-0.6500986007358733,-3.913946013766795,3.2638474130309216,NA,84.92325228663503,41.58871628985836,43.33453599677667,NA,8.030255576186846,-4.0061675354745985,12.036423111661446,NA,77.99590180456835,Sell,77.11219234643872,Sell,78.10882742115845,Sell,78.05231059191694,Sell,93.99129354695881,Sell,76.9920672801621,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1163707.6865844727,19811.849609375,1089651.728515625,-0.002902789453292365,0.0057574254137724434,0.0014380348265852216
2023-11-23,3479.8548503694415,3458.413818359375,2729804,1443.2404045095336,1424.9036865234375,3186928,1287.8266508224049,1283.0478515625,1307344,399.64768885263004,401.6434326171875,4838680,5511.938858415687,5404.80810546875,249485,1182.280213208211,1178.2906494140625,651637,89.02244942548141,96.80947844260888,Sell,91.75108434341075,93.60088176957635,Sell,99.30500621539157,99.39785749345394,Sell,100.0,91.3894275034053,Sell,84.79540149972688,95.54643245560483,Sell,95.97668403661822,96.98788865633563,Sell,13.855718956214787,-8.249226740956619,22.104945697171406,NA,9.00529410494164,-0.06122188514797024,9.066515990089611,NA,20.18442207785165,14.740923640880165,5.443498436971485,NA,0.15493798548703808,-3.1001692139160286,3.2551071994030667,NA,84.03482046861609,50.077937125609914,33.956883343006176,NA,9.860007157265045,-1.23293259692667,11.092939754191715,NA,71.23996145425676,Sell,71.5296321753782,Sell,74.79933947835032,Sell,77.76142299796325,Sell,82.62251549621473,Sell,74.8956177458671,Sell,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1158498.6645507812,19802.0,1089110.0,0.0,-0.004476228947993044,-0.0004971574875239915
2023-11-24,3444.6126502459488,3407.990478515625,1989733,1421.265917878555,1413.2528076171875,2973195,1282.9512687448844,1263.8841552734375,1795933,401.6434241786148,395.1572570800781,3125283,5423.231745329293,5406.04345703125,152012,1179.4095847272306,1165.5919189453125,884921,63.3833781891492,89.48615408043871,Sell,80.31843341873923,91.28440931490442,Sell,79.00928104811524,95.66285745270136,Sell,73.19584378503606,94.28203418917171,Sell,85.01975751814356,92.58878468207068,Sell,84.30883220537069,94.70832091199489,Sell,12.461994126198533,-4.106982567525589,16.56897669372412,NA,9.36797874724607,1.824618241330838,7.543360505915232,NA,19.235585706878283,15.63985605407979,3.595729652798493,NA,0.26648326819440626,-2.4268387174939416,2.693321985688348,NA,82.4796404455974,56.558277789607416,25.92136265598998,NA,10.168204316930087,1.0472947858446815,9.120909531085406,NA,63.59096616909052,NA,63.68523629698195,NA,67.18749683388484,NA,65.42752028231527,NA,79.20595151566975,Sell,67.30813856007512,NA,Sell,Sell,Sell,Sell,Sell,Sell,1295178.0195215177,0,0,0,0,0,0,1295178.0195215177,1146214.6834106445,19794.69921875,1088708.45703125,0.0,-0.010603362365462887,-0.00036868908443588033
